#schema_version: 1
Quantity,Name,Simple Name,Set,Set Code,Card Number,Language,Finish,Rarity,TCGPlayer Product ID,TCGPlayer SKU,TCGPlayer Price Each,TCGPlayer Fetch Date,Booster,Frame Effects,Full Art?,Promo Types,Set Type,Color Indicator,Mana Cost,Type Line,Oracle Text,Colors,Oracle ID,Layout,Arena ID,MTGO ID,Multiverse IDs,cardmarket ID,Scryfall ID,Defense,Loyalty,Power,Toughness,CMC,Color Identity,EDHREC Rank,Keywords,Penny Rank,Produced Mana,Reprint?,Reserved?,Scryfall Set Code,Scryfall URL,Standard Legal?,Future Legal?,Historic Legal?,Timeless Legal?,Gladiator Legal?,Pioneer Legal?,Explorer Legal?,Modern Legal?,Legacy Legal?,Pauper Legal?,Vintage Legal?,Penny Legal?,Commander Legal?,Oathbreaker Legal?,Brawl Legal?,Standard Brawl Legal?,Alchemy Legal?,Pauper Commander Legal?,Duel Legal?,Old School Legal?,Premodern Legal?,PreDH Legal?,Scryfall Fetch Date
1,"Chromatic Lantern","Chromatic Lantern","Guilds of Ravnica",GRN,233,English,Normal,Rare,175591,3846707,3.05,2024-02-06T12:57:49.000-09:00,true,"",false,"",expansion,,{3},Artifact,"Lands you control have ""{T}: Add one mana of any color.""; {T}: Add one mana of any color.",,539F5396-D99A-417D-A84C-DFF7930B5900,normal,68714,69879,"452983",363856,EA123356-3055-4E42-B816-AC3C4E9087D1,,,,,3,,73,"",3050,BGRUW,true,false,grn,https://scryfall.com/card/grn/233/chromatic-lantern?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.536-09:00
1,"Clay-Fired Bricks","Clay-Fired Bricks","The Lost Caverns of Ixalan",LCI,6,English,Normal,Uncommon,525165,7518089,0.05,2024-02-06T12:57:49.000-09:00,true,"",false,"",expansion,W,{1}{W} // ,Artifact // Artifact,"When Clay-Fired Bricks enters the battlefield, search your library for a basic Plains card, reveal it, put it into your hand, then shuffle. You gain 2 life.; Craft with artifact {5}{W}{W} ({5}{W}{W}, Exile this artifact, Exile another artifact you control or an artifact card from your graveyard: Return this card transformed under its owner's control. Craft only as a sorcery.) // When Cosmium Kiln enters the battlefield, create two 1/1 colorless Gnome artifact creature tokens.; Creatures you control get +1/+1.",W // W,90E1BCEF-53AF-4C08-B713-BF10DFCBD577,transform,87136,117788,"636696, 636697",743006,8AECE300-656B-4E0D-A45F-AA7FEAFF0A4E,,,,,2,,11855,"",126,,false,,lci,https://scryfall.com/card/lci/6/clay-fired-bricks-cosmium-kiln?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.538-09:00
1,"Command Tower","Command Tower","Commander: The Lost Caverns of Ixalan",LCC,325,English,Normal,Common,525809,7533987,0.23,2024-02-06T12:57:49.000-09:00,false,"",false,"",commander,,,Land,"{T}: Add one mana of any color in your commander's color identity.",,0895C9B7-AE7D-4BB3-AF17-3B75DEB50A25,normal,,119050,"640621",743677,D477D733-2360-4F1D-9ECD-CDEDC2E8A7AE,,,,,0,,2,"",,BGRUW,true,false,lcc,https://scryfall.com/card/lcc/325/command-tower?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.539-09:00
1,"Conversion","Conversion","Revised Edition",3ED,14,English,Normal,Uncommon,1371,15512,0.24,2024-02-06T12:57:49.000-09:00,true,"",false,"",core,,{2}{W}{W},Enchantment,"At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.; All Mountains are Plains.",W,A24E05FB-DFFB-4400-B4CA-22FDDE45E7A7,normal,,,"1340",5726,70182DE2-253F-47D4-AC46-BEC4A88B578E,,,,,4,W,22063,"",,,true,false,3ed,https://scryfall.com/card/3ed/14/conversion?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,legal,2024-02-06T13:01:20.540-09:00
1,"Crystal Quarry","Crystal Quarry","Commander: Dominaria United",DMC,206,English,Normal,Rare,283052,5756114,0.76,2024-02-06T12:57:49.000-09:00,false,"",false,"",commander,,,Land,"{T}: Add {C}.; {5}, {T}: Add {W}{U}{B}{R}{G}.",,CA68648F-FE3A-4770-9842-A3DC2310F099,normal,,103302,"578822",671778,55999D8E-50F8-4C8B-A0C3-F3256AF62491,,,,,0,BGRUW,5174,"",,BCGRUW,true,false,dmc,https://scryfall.com/card/dmc/206/crystal-quarry?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,legal,2024-02-06T13:01:20.541-09:00
1,"Cyclonus, the Saboteur","Cyclonus, the Saboteur","Universes Beyond: Transformers",BOT,9,English,Normal,Mythic,448837,6647068,0.44,2024-02-06T12:57:49.000-09:00,false,"convertdfc, legendary",false,"",masterpiece,BU,{2}{U}{B} // ,Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle,"More Than Meets the Eye {5}{U}{B} (You may cast this card converted for {5}{U}{B}.); Flying; Whenever Cyclonus deals combat damage to a player, it connives. Then if Cyclonus's power is 5 or greater, convert it. (To have a creature connive, draw a card, then discard a card. If you discarded a nonland card, put a +1/+1 counter on that creature.) // Living metal (As long as it's your turn, this Vehicle is also a creature.); Flying; Whenever Cyclonus deals combat damage to a player, convert it. If you do, there is an additional beginning phase after this phase. (The beginning phase includes the untap, upkeep, and draw steps.)",BU // BU,7EAD01B9-DEF3-4F9D-A860-AF64E94CB45E,transform,,105582,"587890, 587891",,2D3BB50A-2892-4E28-AA70-AB8D0FCDCC73,,,2 // 5,5 // 5,4,,10914,"",,,false,,bot,https://scryfall.com/card/bot/9/cyclonus-the-saboteur-cyclonus-cybertronian-fighter?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.543-09:00
1,"Desert","Desert","Commander: Adventures in the Forgotten Realms",AFC,233,English,Normal,Uncommon,243906,5098989,1.21,2024-02-06T12:57:49.000-09:00,false,"",false,"",commander,,,Land — Desert,"{T}: Add {C}.; {T}: Desert deals 1 damage to target attacking creature. Activate only during the end of combat step.",,195107AD-879D-4B02-A44A-A3BA70FEDF88,normal,,,"532620",572408,C74E13EB-6F82-4DB1-9D0D-8310F48D9F6D,,,,,0,,3752,"",872,C,true,false,afc,https://scryfall.com/card/afc/233/desert?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:20.545-09:00
1,"Dowsing Device","Dowsing Device","The Lost Caverns of Ixalan",LCI,146,English,Foil,Uncommon,525164,7518014,0.22,2024-02-06T12:57:49.000-09:00,true,"",false,"",expansion,,{1}{R} // ,Artifact // Land — Cave,"Whenever Dowsing Device or another artifact enters the battlefield under your control, up to one target creature you control gets +1/+0 and gains haste until end of turn. Then transform Dowsing Device if you control four or more artifacts. // (Transforms from Dowsing Device.); {T}: Add {R}.; {2}{R}, {T}: Until end of turn, target creature gains haste and gets +X/+0, where X is the number of artifacts you control. Activate only as a sorcery.",R // ,2F4374F6-C695-4A5D-A6D6-0E41EAA587CA,transform,87296,118108,"636856, 636857",743028,3D715E9F-223D-462E-8CE3-EEBBAF1CD021,,,,,2,,9892,"",2489,R,false,,lci,https://scryfall.com/card/lci/146/dowsing-device-geode-grotto?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.625-09:00
1,"Dowsing Device","Dowsing Device","The Lost Caverns of Ixalan",LCI,146,English,Normal,Uncommon,525164,7518009,0.04,2024-02-06T12:57:49.000-09:00,true,"",false,"",expansion,,{1}{R} // ,Artifact // Land — Cave,"Whenever Dowsing Device or another artifact enters the battlefield under your control, up to one target creature you control gets +1/+0 and gains haste until end of turn. Then transform Dowsing Device if you control four or more artifacts. // (Transforms from Dowsing Device.); {T}: Add {R}.; {2}{R}, {T}: Until end of turn, target creature gains haste and gets +X/+0, where X is the number of artifacts you control. Activate only as a sorcery.",R // ,2F4374F6-C695-4A5D-A6D6-0E41EAA587CA,transform,87296,118108,"636856, 636857",743028,3D715E9F-223D-462E-8CE3-EEBBAF1CD021,,,,,2,,9892,"",2489,R,false,,lci,https://scryfall.com/card/lci/146/dowsing-device-geode-grotto?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.546-09:00
1,"Evolving Wilds","Evolving Wilds","Wilds of Eldraine",WOE,256,English,Normal,Common,512381,7360827,0.15,2024-02-06T12:57:49.000-09:00,true,"",false,"",expansion,,,Land,"{T}, Sacrifice Evolving Wilds: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",,A75445D3-1303-4BB5-89AD-26EA93FECD48,normal,86988,116900,"629757",728107,74F9C819-719A-461B-8E7E-A26C88E8099B,,,,,0,,15,"",43,,true,false,woe,https://scryfall.com/card/woe/256/evolving-wilds?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:20.547-09:00
1,"Exotic Orchard","Exotic Orchard","Commander: Wilds of Eldraine",WOC,159,English,Normal,Rare,513741,7395657,0.2,2024-02-06T12:57:49.000-09:00,false,"",false,"",commander,,,Land,"{T}: Add one mana of any color that a land an opponent controls could produce.",,27B047E3-0D41-45E2-98E9-9391D7923A1E,normal,,117236,"633385",730234,11AC362C-6EE3-410A-9B59-B94839161DC8,,,,,0,,9,"",,BGRUW,true,false,woc,https://scryfall.com/card/woc/159/exotic-orchard?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,legal,2024-02-06T13:01:20.548-09:00
1,"Flamewar, Brash Veteran","Flamewar, Brash Veteran","Universes Beyond: Transformers",BOT,10,English,Foil,Mythic,448838,6647083,0.76,2024-02-06T12:57:49.000-09:00,false,"legendary, convertdfc",false,"",masterpiece,BR,{1}{B}{R} // ,Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle,"More Than Meets the Eye {B}{R} (You may cast this card converted for {B}{R}.); Sacrifice another artifact: Put a +1/+1 counter on Flamewar and convert it. Activate only as a sorcery.; {1}, Discard your hand: Put all exiled cards you own with intel counters on them into your hand. // Living metal (As long as it's your turn, this Vehicle is also a creature.); Menace, deathtouch; Whenever Flamewar deals combat damage to a player, exile that many cards from the top of your library face down. Put an intel counter on each of them. Convert Flamewar.",BR // BR,CF812F1E-F48A-4375-8D2C-F6E3CB82E067,transform,,105586,"587892, 587893",,876D9732-9201-4327-8748-7C87EC55453F,,,3 // 2,2 // 1,3,,10556,"",,,false,,bot,https://scryfall.com/card/bot/10/flamewar-brash-veteran-flamewar-streetwise-operative?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.630-09:00
3,"Forest","Forest","Battlebond",BBD,254,English,Normal,Land,167977,3751599,0.8,2024-02-06T12:57:49.000-09:00,true,"",false,"",draft_innovation,,,Basic Land — Forest,"({T}: Add {G}.)",,B34BB2DC-C1AF-4D77-B0B3-A0FB342A5FC6,normal,,,"446222",359066,55B9E2DB-D37E-4A87-AE5A-88A8E45D7419,,,,,0,G,,"",,G,true,false,bbd,https://scryfall.com/card/bbd/254/forest?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,2024-02-06T13:01:20.643-09:00
1,"Frontier Bivouac","Frontier Bivouac","Commander Masters",CMM,997,English,Normal,Uncommon,505366,7278498,0.38,2024-02-06T12:57:49.000-09:00,false,"",false,"",masters,,,Land,"Frontier Bivouac enters the battlefield tapped.; {T}: Add {G}, {U}, or {R}.",,E4CF6C2F-0F1E-4980-9EF9-E4EABCAE42A9,normal,,114335,"625402",722914,36C4F254-1109-4AAF-A33C-AE59795B1C20,,,,,0,GRU,449,"",335,GRU,true,false,cmm,https://scryfall.com/card/cmm/997/frontier-bivouac?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.549-09:00
1,"Goldbug, Humanity's Ally","Goldbug, Humanity's Ally","Universes Beyond: Transformers",BOT,11,English,Normal,Mythic,448839,6647088,0.95,2024-02-06T12:57:49.000-09:00,false,"legendary, convertdfc",false,"",masterpiece,UW,{1}{W}{U} // ,Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle,"More Than Meets the Eye {W}{U} (You may cast this card converted for {W}{U}.); Prevent all combat damage that would be dealt to attacking Humans you control.; Whenever you cast your second spell each turn, convert Goldbug. // Living metal (As long as it's your turn, this Vehicle is also a creature.); Human spells you control can't be countered.; Whenever Goldbug and at least one Human attack, draw a card and convert Goldbug.",UW // UW,D1960749-C11E-4AC4-97CB-F37D7875D479,transform,,105590,"587894, 587895",,8E4A8DB9-EF57-4EA0-952C-1E5D343FB5D9,,,3 // 1,3 // 3,3,,9404,"",,,false,,bot,https://scryfall.com/card/bot/11/goldbug-humanitys-ally-goldbug-scrappy-scout?utm_source=api,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,legal,not_legal,legal,legal,not_legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.550-09:00
1,"Green Sun's Twilight (Extended Art)","Green Sun's Twilight","Phyrexia: All Will Be One",ONE,391,English,Normal,Rare,478562,6939009,0.32,2024-02-06T12:57:49.000-09:00,false,"extendedart",false,"boosterfun",expansion,,{X}{G},Sorcery,"Reveal the top X plus one cards of your library. Choose a creature card and/or a land card from among them. Put those cards into your hand and the rest on the bottom of your library in a random order. If X is 5 or more, instead put the chosen cards onto the battlefield or into your hand and the rest on the bottom of your library in a random order.",G,0221330A-3E7A-40AA-9C78-85C88A4C1A53,normal,,106017,"604763",692703,C2A8F1EC-A5D6-4AD5-AF27-2604F1FB211A,,,,,1,G,2548,"",7091,,false,false,one,https://scryfall.com/card/one/391/green-suns-twilight?utm_source=api,legal,legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.552-09:00
1,"Hadana's Climb","Hadana's Climb","Rivals of Ixalan",RIX,158,English,Normal,Rare,155738,3569474,2.92,2024-02-06T12:57:49.000-09:00,true,"compasslanddfc",false,"",expansion,,{1}{G}{U} // ,Legendary Enchantment // Legendary Land,"At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. Then if that creature has three or more +1/+1 counters on it, transform Hadana's Climb. // (Transforms from Hadana's Climb.); {T}: Add one mana of any color.; {1}{G}{U}, {T}: Target creature you control gains flying and gets +X/+X until end of turn, where X is its power.",GU // ,93B91D18-6ACF-42E5-9A31-BC6E01F90C1F,transform,66933,66769,"439815, 439816",315457,8E7554BC-8583-4059-8895-C3845BC27AE3,,,,,3,,3181,"",8118,BGRUW,false,,rix,https://scryfall.com/card/rix/158/hadanas-climb-winged-temple-of-orazca?utm_source=api,not_legal,not_legal,legal,legal,legal,legal,legal,legal,legal,not_legal,legal,legal,legal,legal,legal,not_legal,not_legal,not_legal,legal,not_legal,not_legal,not_legal,2024-02-06T13:01:20.553-09:00
